Date,Location,Time,Temperature (°C),Humidity (%),Solar Irradiance (W/m²),Cloud Cover (%),Energy Generated (kWh)
2023-09-18,Ahmedabad,17:00:00,24,45,746,86,494
2023-09-18,Chennai,18:00:00,28,47,787,14,119
2023-09-18,Pune,19:00:00,26,76,783,38,247
2023-09-18,Ahmedabad,20:00:00,23,85,448,68,300
2023-09-18,Jaipur,21:00:00,26,57,256,86,411
2023-09-18,Ahmedabad,22:00:00,24,85,1068,78,250
2023-09-18,Ahmedabad,23:00:00,30,66,504,88,199
2023-09-19,Hyderabad,00:00:00,34,45,721,59,346
2023-09-19,Chennai,01:00:00,21,94,924,93,212
2023-09-19,Kolkata,02:00:00,32,89,560,43,318
2023-09-19,Mumbai,03:00:00,41,90,436,42,443
2023-09-19,Pune,04:00:00,35,40,433,3,459
2023-09-19,Ahmedabad,05:00:00,26,95,1124,76,124
2023-09-19,Goa,06:00:00,27,61,422,49,388
2023-09-19,Ahmedabad,07:00:00,25,48,815,38,202
2023-09-19,Hyderabad,08:00:00,43,85,526,53,178
2023-09-19,Kolkata,09:00:00,26,34,297,22,484
2023-09-19,Goa,10:00:00,37,32,425,59,115
2023-09-19,Pune,11:00:00,41,57,933,79,440
2023-09-19,Goa,12:00:00,44,58,1035,34,158
2023-09-19,Chennai,13:00:00,41,88,688,53,293
2023-09-19,Jaipur,14:00:00,39,54,677,57,224
2023-09-19,Jaipur,15:00:00,26,51,1184,61,486
2023-09-19,Pune,16:00:00,22,52,533,79,498
2023-09-19,Kolkata,17:00:00,24,99,991,47,131
2023-09-19,Jaipur,18:00:00,20,69,754,6,277
2023-09-19,Delhi,19:00:00,34,43,1062,44,466
2023-09-19,Hyderabad,20:00:00,22,58,711,12,318
2023-09-19,Pune,21:00:00,27,45,581,52,199
2023-09-19,Pune,22:00:00,44,39,622,92,202
2023-09-19,Mumbai,23:00:00,28,76,547,38,471
2023-09-20,Mumbai,00:00:00,34,33,352,83,217
2023-09-20,Chennai,01:00:00,29,41,1050,92,342
2023-09-20,Chennai,02:00:00,21,71,651,17,218
2023-09-20,Mumbai,03:00:00,39,33,489,21,491
2023-09-20,Jaipur,04:00:00,24,35,935,35,106
2023-09-20,Bangalore,05:00:00,38,43,1184,52,487
2023-09-20,Pune,06:00:00,32,64,318,99,109
2023-09-20,Delhi,07:00:00,30,76,413,71,415
2023-09-20,Pune,08:00:00,20,87,764,2,380
2023-09-20,Ahmedabad,09:00:00,41,94,931,61,141
2023-09-20,Kolkata,10:00:00,34,48,638,28,146
2023-09-20,Hyderabad,11:00:00,37,86,954,72,195
2023-09-20,Bangalore,12:00:00,35,94,764,7,345
2023-09-20,Delhi,13:00:00,28,42,1113,93,323
2023-09-20,Ahmedabad,14:00:00,20,37,828,75,213
2023-09-20,Chennai,15:00:00,30,47,1102,45,131
2023-09-20,Delhi,16:00:00,28,64,646,91,429
2023-09-20,Mumbai,17:00:00,42,55,1042,55,252
2023-09-20,Pune,18:00:00,30,67,241,48,316
2023-09-20,Delhi,19:00:00,32,95,594,42,345
2023-09-20,Kolkata,20:00:00,21,55,446,9,371
2023-09-20,Goa,21:00:00,33,86,1104,12,499
2023-09-20,Chennai,22:00:00,25,54,490,56,449
2023-09-20,Hyderabad,23:00:00,27,59,447,1,360
2023-09-21,Hyderabad,00:00:00,37,36,812,64,106
2023-09-21,Delhi,01:00:00,35,56,798,85,304
2023-09-21,Goa,02:00:00,40,40,1064,96,363
2023-09-21,Pune,03:00:00,31,37,648,79,388
2023-09-21,Ahmedabad,04:00:00,30,40,283,41,417
2023-09-21,Bangalore,05:00:00,25,59,972,57,301
2023-09-21,Pune,06:00:00,22,44,420,92,215
2023-09-21,Ahmedabad,07:00:00,33,85,865,9,311
2023-09-21,Bangalore,08:00:00,21,64,250,62,259
2023-09-21,Goa,09:00:00,30,68,749,70,228
2023-09-21,Bangalore,10:00:00,41,53,970,60,446
2023-09-21,Pune,11:00:00,22,37,1180,0,247
2023-09-21,Kolkata,12:00:00,37,72,386,25,410
2023-09-21,Delhi,13:00:00,20,71,724,4,177
2023-09-21,Ahmedabad,14:00:00,43,70,422,34,361
2023-09-21,Kolkata,15:00:00,20,76,664,12,151
2023-09-21,Ahmedabad,16:00:00,31,55,618,26,357
2023-09-21,Delhi,17:00:00,34,81,286,11,320
2023-09-21,Jaipur,18:00:00,24,51,458,93,138
2023-09-21,Bangalore,19:00:00,25,34,380,49,347
2023-09-21,Goa,20:00:00,35,44,510,95,476
2023-09-21,Jaipur,21:00:00,31,65,372,58,387
2023-09-21,Jaipur,22:00:00,31,92,521,30,353
2023-09-21,Hyderabad,23:00:00,22,78,906,68,215
2023-09-22,Mumbai,00:00:00,42,84,539,36,296
2023-09-22,Pune,01:00:00,21,89,695,1,313
2023-09-22,Kolkata,02:00:00,26,86,444,70,191
2023-09-22,Kolkata,03:00:00,21,58,1139,64,131
2023-09-22,Kolkata,04:00:00,40,48,704,2,192
2023-09-22,Kolkata,05:00:00,26,39,528,19,331
2023-09-22,Pune,06:00:00,30,39,1079,1,230
2023-09-22,Jaipur,07:00:00,30,86,395,41,417
2023-09-22,Pune,08:00:00,33,83,261,42,322
2023-09-22,Kolkata,09:00:00,22,85,224,20,112
2023-09-22,Mumbai,10:00:00,33,97,763,44,425
2023-09-22,Chennai,11:00:00,30,98,761,95,120
2023-09-22,Delhi,12:00:00,23,84,577,19,113
2023-09-22,Kolkata,13:00:00,36,98,1096,42,444
2023-09-22,Goa,14:00:00,35,30,494,49,426
2023-09-22,Chennai,15:00:00,22,41,251,94,206
2023-09-22,Pune,16:00:00,44,64,1043,42,227
2023-09-22,Goa,17:00:00,29,62,239,96,131
2023-09-22,Goa,18:00:00,40,54,943,23,268
2023-09-22,Ahmedabad,19:00:00,34,45,771,81,387
2023-09-22,Goa,20:00:00,27,37,927,83,180
2023-09-22,Kolkata,21:00:00,37,64,656,59,281
2023-09-22,Ahmedabad,22:00:00,22,75,1077,31,457
2023-09-22,Hyderabad,23:00:00,26,40,1051,4,289
2023-09-23,Jaipur,00:00:00,29,90,908,1,354
2023-09-23,Goa,01:00:00,39,73,987,25,440
2023-09-23,Mumbai,02:00:00,28,40,1052,24,398
2023-09-23,Delhi,03:00:00,33,40,201,49,486
2023-09-23,Goa,04:00:00,42,51,668,85,265
2023-09-23,Hyderabad,05:00:00,33,91,305,38,355
2023-09-23,Bangalore,06:00:00,30,77,415,85,297
2023-09-23,Pune,07:00:00,20,92,976,74,312
2023-09-23,Pune,08:00:00,23,80,878,10,144
2023-09-23,Hyderabad,09:00:00,25,74,958,62,401
2023-09-23,Bangalore,10:00:00,41,62,613,67,470
2023-09-23,Pune,11:00:00,41,89,1149,96,459
2023-09-23,Pune,12:00:00,24,31,409,17,112
2023-09-23,Pune,13:00:00,22,42,257,94,151
2023-09-23,Hyderabad,14:00:00,21,95,1139,27,364
2023-09-23,Jaipur,15:00:00,22,86,242,41,424
2023-09-23,Delhi,16:00:00,28,72,337,59,142
2023-09-23,Hyderabad,17:00:00,38,74,820,21,106
2023-09-23,Bangalore,18:00:00,38,60,688,39,329
2023-09-23,Goa,19:00:00,36,39,759,61,143
2023-09-23,Jaipur,20:00:00,37,52,837,2,271
2023-09-23,Jaipur,21:00:00,30,58,668,70,201
2023-09-23,Goa,22:00:00,31,60,925,62,322
2023-09-23,Mumbai,23:00:00,22,47,1112,19,167
2023-09-24,Ahmedabad,00:00:00,37,40,839,70,221
2023-09-24,Delhi,01:00:00,43,76,588,70,176
2023-09-24,Delhi,02:00:00,25,32,397,92,399
2023-09-24,Mumbai,03:00:00,26,31,401,25,395
2023-09-24,Ahmedabad,04:00:00,20,83,391,40,304
2023-09-24,Delhi,05:00:00,25,60,306,2,417
2023-09-24,Bangalore,06:00:00,37,37,905,42,270
2023-09-24,Chennai,07:00:00,32,72,526,16,317
2023-09-24,Chennai,08:00:00,41,77,949,83,404
2023-09-24,Delhi,09:00:00,38,31,843,97,292
2023-09-24,Kolkata,10:00:00,26,51,556,52,432
2023-09-24,Delhi,11:00:00,38,34,794,51,252
2023-09-24,Goa,12:00:00,28,36,700,32,140
2023-09-24,Goa,13:00:00,22,49,483,79,122
2023-09-24,Ahmedabad,14:00:00,42,31,667,59,285
2023-09-24,Pune,15:00:00,31,61,707,86,315
2023-09-24,Jaipur,16:00:00,39,32,933,67,142
2023-09-24,Bangalore,17:00:00,43,70,305,55,460
2023-09-24,Mumbai,18:00:00,37,71,493,63,212
2023-09-24,Delhi,19:00:00,27,74,265,96,330
2023-09-24,Pune,20:00:00,28,46,394,7,209
2023-09-24,Pune,21:00:00,32,76,387,68,237
2023-09-24,Bangalore,22:00:00,27,98,246,32,204
2023-09-24,Mumbai,23:00:00,41,53,561,24,415
2023-09-25,Goa,00:00:00,29,63,1070,70,484
2023-09-25,Hyderabad,01:00:00,36,79,736,6,239
2023-09-25,Bangalore,02:00:00,26,71,777,58,354
2023-09-25,Pune,03:00:00,36,62,686,32,448
2023-09-25,Chennai,04:00:00,42,56,1046,40,174
2023-09-25,Delhi,05:00:00,37,88,778,32,332
2023-09-25,Ahmedabad,06:00:00,43,48,908,28,311
2023-09-25,Chennai,07:00:00,21,32,445,38,157
2023-09-25,Pune,08:00:00,22,54,1007,56,137
2023-09-25,Jaipur,09:00:00,38,44,811,95,361
2023-09-25,Kolkata,10:00:00,20,89,377,92,311
2023-09-25,Mumbai,11:00:00,40,52,314,63,237
2023-09-25,Goa,12:00:00,40,40,879,85,381
2023-09-25,Delhi,13:00:00,29,88,830,65,157
2023-09-25,Ahmedabad,14:00:00,40,63,1197,8,372
2023-09-25,Hyderabad,15:00:00,33,36,364,28,152
2023-09-25,Goa,16:00:00,32,73,418,96,305
2023-09-25,Delhi,17:00:00,28,93,396,73,104
2023-09-25,Hyderabad,18:00:00,25,52,600,27,422
2023-09-25,Ahmedabad,19:00:00,25,87,1029,52,206
2023-09-25,Pune,20:00:00,38,49,1197,45,342
2023-09-25,Kolkata,21:00:00,40,56,948,38,247
2023-09-25,Chennai,22:00:00,29,89,880,75,278
2023-09-25,Chennai,23:00:00,42,37,275,57,273
2023-09-26,Pune,00:00:00,22,96,625,85,422
2023-09-26,Goa,01:00:00,37,31,486,53,486
2023-09-26,Pune,02:00:00,40,51,744,5,492
2023-09-26,Pune,03:00:00,38,99,498,44,238
2023-09-26,Delhi,04:00:00,24,65,1060,39,274
2023-09-26,Delhi,05:00:00,44,53,941,22,352
2023-09-26,Ahmedabad,06:00:00,30,41,906,97,349
2023-09-26,Kolkata,07:00:00,29,51,493,41,468
2023-09-26,Delhi,08:00:00,36,52,1008,37,496
2023-09-26,Ahmedabad,09:00:00,23,92,1085,15,235
2023-09-26,Jaipur,10:00:00,40,59,646,73,121
2023-09-26,Pune,11:00:00,37,48,1135,46,137
2023-09-26,Pune,12:00:00,37,55,613,20,126
2023-09-26,Goa,13:00:00,20,40,630,73,381
2023-09-26,Jaipur,14:00:00,33,49,989,74,378
2023-09-26,Goa,15:00:00,27,85,429,20,219
2023-09-26,Hyderabad,16:00:00,21,74,295,24,352
2023-09-26,Ahmedabad,17:00:00,38,97,1094,60,458
2023-09-26,Ahmedabad,18:00:00,34,76,638,97,164
2023-09-26,Pune,19:00:00,21,87,370,53,173
2023-09-26,Bangalore,20:00:00,23,39,516,94,402
2023-09-26,Hyderabad,21:00:00,20,51,1041,90,416
2023-09-26,Ahmedabad,22:00:00,38,53,743,88,273
2023-09-26,Delhi,23:00:00,40,95,690,59,487
2023-09-27,Pune,00:00:00,29,90,587,41,359
2023-09-27,Goa,01:00:00,20,36,1188,60,384
2023-09-27,Jaipur,02:00:00,39,67,756,31,172
2023-09-27,Goa,03:00:00,41,50,271,52,178
2023-09-27,Chennai,04:00:00,34,37,731,43,143
2023-09-27,Bangalore,05:00:00,23,57,438,10,332
2023-09-27,Ahmedabad,06:00:00,26,83,910,46,102
2023-09-27,Kolkata,07:00:00,26,60,776,89,178
2023-09-27,Mumbai,08:00:00,41,70,899,59,476
2023-09-27,Bangalore,09:00:00,44,66,288,35,280
2023-09-27,Pune,10:00:00,37,67,1121,59,238
2023-09-27,Ahmedabad,11:00:00,32,80,912,32,489
2023-09-27,Jaipur,12:00:00,29,66,734,96,402
2023-09-27,Ahmedabad,13:00:00,43,60,1007,41,106
2023-09-27,Mumbai,14:00:00,27,91,841,99,470
2023-09-27,Jaipur,15:00:00,29,47,353,12,465
2023-09-27,Goa,16:00:00,33,35,789,13,423
2023-09-27,Jaipur,17:00:00,33,38,389,57,312
2023-09-27,Bangalore,18:00:00,39,40,1011,39,100
2023-09-27,Goa,19:00:00,41,31,614,64,283
2023-09-27,Ahmedabad,20:00:00,30,58,353,4,350
2023-09-27,Pune,21:00:00,25,80,824,29,314
2023-09-27,Hyderabad,22:00:00,40,98,538,81,176
2023-09-27,Pune,23:00:00,20,52,1197,44,142
2023-09-28,Ahmedabad,00:00:00,38,36,828,57,256
2023-09-28,Mumbai,01:00:00,26,85,716,38,117
2023-09-28,Hyderabad,02:00:00,43,91,1088,11,442
2023-09-28,Ahmedabad,03:00:00,37,44,1037,33,319
2023-09-28,Kolkata,04:00:00,22,82,234,13,172
2023-09-28,Bangalore,05:00:00,39,72,983,37,289
2023-09-28,Kolkata,06:00:00,30,64,870,15,462
2023-09-28,Goa,07:00:00,24,43,921,60,361
2023-09-28,Chennai,08:00:00,38,98,725,58,243
2023-09-28,Ahmedabad,09:00:00,40,78,736,74,228
2023-09-28,Delhi,10:00:00,43,47,1046,96,377
2023-09-28,Delhi,11:00:00,43,80,417,78,401
2023-09-28,Jaipur,12:00:00,21,30,453,73,289
2023-09-28,Pune,13:00:00,41,56,1195,66,250
2023-09-28,Pune,14:00:00,23,93,402,10,406
2023-09-28,Pune,15:00:00,44,89,300,10,483
2023-09-28,Kolkata,16:00:00,29,70,560,15,194
2023-09-28,Bangalore,17:00:00,21,50,940,37,137
2023-09-28,Ahmedabad,18:00:00,27,43,910,29,255
2023-09-28,Mumbai,19:00:00,20,49,1113,40,399
2023-09-28,Jaipur,20:00:00,25,40,377,0,446
2023-09-28,Goa,21:00:00,30,95,475,37,141
2023-09-28,Hyderabad,22:00:00,29,53,511,97,415
2023-09-28,Goa,23:00:00,32,66,841,59,225
2023-09-29,Ahmedabad,00:00:00,20,53,609,18,412
2023-09-29,Chennai,01:00:00,21,44,990,97,176
2023-09-29,Pune,02:00:00,22,41,487,58,195
2023-09-29,Hyderabad,03:00:00,28,93,852,99,362
2023-09-29,Kolkata,04:00:00,24,60,724,67,406
2023-09-29,Ahmedabad,05:00:00,29,82,600,9,324
2023-09-29,Chennai,06:00:00,29,73,416,16,210
2023-09-29,Kolkata,07:00:00,31,59,897,79,337
2023-09-29,Chennai,08:00:00,37,64,669,84,304
2023-09-29,Pune,09:00:00,40,50,226,91,387
2023-09-29,Kolkata,10:00:00,40,92,1112,71,362
2023-09-29,Bangalore,11:00:00,20,46,929,28,175
2023-09-29,Delhi,12:00:00,22,41,621,5,242
2023-09-29,Goa,13:00:00,24,47,213,93,414
2023-09-29,Bangalore,14:00:00,44,89,700,65,468
2023-09-29,Hyderabad,15:00:00,36,96,853,62,184
2023-09-29,Jaipur,16:00:00,27,44,1107,30,495
2023-09-29,Delhi,17:00:00,36,45,524,24,351
2023-09-29,Bangalore,18:00:00,28,51,1196,86,432
2023-09-29,Ahmedabad,19:00:00,25,92,523,20,331
2023-09-29,Chennai,20:00:00,36,60,766,15,394
2023-09-29,Hyderabad,21:00:00,27,30,902,3,418
2023-09-29,Ahmedabad,22:00:00,40,35,484,45,229
2023-09-29,Delhi,23:00:00,26,38,288,7,384
2023-09-30,Chennai,00:00:00,26,81,244,5,416
2023-09-30,Hyderabad,01:00:00,34,91,843,52,128
2023-09-30,Jaipur,02:00:00,26,87,697,63,327
2023-09-30,Delhi,03:00:00,41,48,1111,90,393
2023-09-30,Hyderabad,04:00:00,27,42,697,50,106
2023-09-30,Bangalore,05:00:00,28,61,777,99,129
2023-09-30,Hyderabad,06:00:00,34,38,990,99,314
2023-09-30,Delhi,07:00:00,21,78,1035,62,214
2023-09-30,Pune,08:00:00,26,66,859,87,314
2023-09-30,Bangalore,09:00:00,34,60,344,5,263
2023-09-30,Ahmedabad,10:00:00,37,60,1147,61,269
2023-09-30,Delhi,11:00:00,41,88,717,32,320
2023-09-30,Pune,12:00:00,37,84,281,1,359
2023-09-30,Mumbai,13:00:00,29,48,1179,40,311
2023-09-30,Jaipur,14:00:00,41,92,834,15,360
2023-09-30,Pune,15:00:00,37,31,366,58,401
2023-09-30,Mumbai,16:00:00,20,74,948,8,430
2023-09-30,Goa,17:00:00,26,72,304,68,229
2023-09-30,Chennai,18:00:00,22,30,1001,9,204
2023-09-30,Pune,19:00:00,33,90,687,93,153
2023-09-30,Kolkata,20:00:00,31,32,949,6,207
2023-09-30,Jaipur,21:00:00,33,73,509,92,414
2023-09-30,Pune,22:00:00,23,36,1183,65,388
2023-09-30,Mumbai,23:00:00,32,62,281,19,354
2023-10-01,Kolkata,00:00:00,35,38,293,62,377
2023-10-01,Jaipur,01:00:00,35,59,520,3,146
2023-10-01,Kolkata,02:00:00,41,47,542,27,233
2023-10-01,Bangalore,03:00:00,24,85,996,71,123
2023-10-01,Mumbai,04:00:00,39,60,1008,34,216
2023-10-01,Hyderabad,05:00:00,44,92,560,1,338
2023-10-01,Bangalore,06:00:00,25,79,1030,40,481
2023-10-01,Jaipur,07:00:00,25,30,1127,27,406
2023-10-01,Jaipur,08:00:00,37,48,265,74,473
2023-10-01,Delhi,09:00:00,25,93,823,99,140
2023-10-01,Mumbai,10:00:00,26,82,1067,72,349
2023-10-01,Goa,11:00:00,43,35,628,0,422
2023-10-01,Goa,12:00:00,43,46,600,26,188
2023-10-01,Jaipur,13:00:00,35,75,370,66,191
2023-10-01,Goa,14:00:00,28,84,958,38,476
2023-10-01,Chennai,15:00:00,32,35,777,72,180
2023-10-01,Delhi,16:00:00,31,99,267,39,229
2023-10-01,Jaipur,17:00:00,38,97,691,27,190
2023-10-01,Goa,18:00:00,42,69,233,84,199
2023-10-01,Mumbai,19:00:00,42,95,200,91,177
2023-10-01,Pune,20:00:00,20,38,350,23,142
2023-10-01,Hyderabad,21:00:00,27,40,1101,81,222
2023-10-01,Bangalore,22:00:00,23,49,983,50,387
2023-10-01,Bangalore,23:00:00,40,72,457,55,495
2023-10-02,Chennai,00:00:00,41,87,949,72,122
2023-10-02,Kolkata,01:00:00,38,55,827,25,243
2023-10-02,Mumbai,02:00:00,40,67,787,87,357
2023-10-02,Kolkata,03:00:00,24,65,994,51,106
2023-10-02,Delhi,04:00:00,36,84,218,5,376
2023-10-02,Hyderabad,05:00:00,22,35,995,58,285
2023-10-02,Delhi,06:00:00,38,32,234,11,194
2023-10-02,Jaipur,07:00:00,20,94,570,62,481
2023-10-02,Mumbai,08:00:00,42,93,690,35,476
2023-10-02,Jaipur,09:00:00,20,87,1035,8,124
2023-10-02,Ahmedabad,10:00:00,42,87,1016,73,390
2023-10-02,Goa,11:00:00,39,47,440,66,326
2023-10-02,Bangalore,12:00:00,28,52,206,28,272
2023-10-02,Pune,13:00:00,42,58,748,70,234
2023-10-02,Jaipur,14:00:00,24,52,570,89,387
2023-10-02,Kolkata,15:00:00,26,65,864,7,408
2023-10-02,Ahmedabad,16:00:00,44,99,956,42,168
2023-10-02,Bangalore,17:00:00,25,35,449,76,380
2023-10-02,Jaipur,18:00:00,36,63,314,34,450
2023-10-02,Ahmedabad,19:00:00,41,73,752,82,441
2023-10-02,Ahmedabad,20:00:00,36,73,536,21,457
2023-10-02,Mumbai,21:00:00,32,56,773,79,432
2023-10-02,Delhi,22:00:00,31,81,880,78,330
2023-10-02,Ahmedabad,23:00:00,23,71,341,65,485
2023-10-03,Chennai,00:00:00,27,54,684,20,441
2023-10-03,Delhi,01:00:00,24,68,637,93,416
2023-10-03,Bangalore,02:00:00,24,68,969,70,492
2023-10-03,Bangalore,03:00:00,32,41,287,94,406
2023-10-03,Bangalore,04:00:00,30,40,662,40,357
2023-10-03,Bangalore,05:00:00,27,32,247,40,272
2023-10-03,Chennai,06:00:00,27,51,1146,48,131
2023-10-03,Jaipur,07:00:00,20,33,680,98,299
2023-10-03,Hyderabad,08:00:00,32,37,1022,3,179
2023-10-03,Ahmedabad,09:00:00,24,43,723,97,452
2023-10-03,Bangalore,10:00:00,40,43,410,64,174
2023-10-03,Delhi,11:00:00,27,45,443,9,363
2023-10-03,Delhi,12:00:00,36,61,438,93,184
2023-10-03,Ahmedabad,13:00:00,42,93,396,95,316
2023-10-03,Jaipur,14:00:00,42,45,968,66,220
2023-10-03,Pune,15:00:00,32,81,434,9,119
2023-10-03,Pune,16:00:00,28,48,386,72,248
2023-10-03,Hyderabad,17:00:00,21,98,912,16,106
2023-10-03,Jaipur,18:00:00,38,41,814,66,476
2023-10-03,Ahmedabad,19:00:00,39,34,489,90,477
2023-10-03,Pune,20:00:00,36,71,420,52,492
2023-10-03,Pune,21:00:00,26,46,696,34,185
2023-10-03,Pune,22:00:00,22,39,695,3,485
2023-10-03,Kolkata,23:00:00,38,45,1079,67,246
2023-10-04,Chennai,00:00:00,38,45,501,95,415
2023-10-04,Ahmedabad,01:00:00,43,71,386,10,286
2023-10-04,Goa,02:00:00,28,32,649,43,424
2023-10-04,Mumbai,03:00:00,29,52,1114,59,400
2023-10-04,Mumbai,04:00:00,33,57,611,69,417
2023-10-04,Jaipur,05:00:00,37,74,810,61,493
2023-10-04,Ahmedabad,06:00:00,34,97,1135,98,478
2023-10-04,Ahmedabad,07:00:00,20,53,444,31,292
2023-10-04,Mumbai,08:00:00,44,48,512,45,381
2023-10-04,Hyderabad,09:00:00,25,69,1018,22,287
2023-10-04,Mumbai,10:00:00,34,75,695,36,117
2023-10-04,Ahmedabad,11:00:00,44,69,221,89,414
2023-10-04,Pune,12:00:00,25,91,267,97,248
2023-10-04,Hyderabad,13:00:00,37,47,591,74,145
2023-10-04,Bangalore,14:00:00,20,41,515,57,111
2023-10-04,Goa,15:00:00,43,43,264,84,329
2023-10-04,Kolkata,16:00:00,22,90,1003,42,212
2023-10-04,Chennai,17:00:00,36,41,1166,87,259
2023-10-04,Bangalore,18:00:00,35,56,928,14,326
2023-10-04,Delhi,19:00:00,27,35,740,66,282
2023-10-04,Mumbai,20:00:00,36,62,904,1,154
2023-10-04,Goa,21:00:00,27,79,767,70,365
2023-10-04,Mumbai,22:00:00,36,41,1049,4,134
2023-10-04,Mumbai,23:00:00,44,86,1099,52,179
2023-10-05,Bangalore,00:00:00,28,82,411,44,105
2023-10-05,Pune,01:00:00,31,42,949,92,226
2023-10-05,Pune,02:00:00,44,32,399,40,167
2023-10-05,Kolkata,03:00:00,38,93,1186,62,289
2023-10-05,Hyderabad,04:00:00,23,87,377,95,343
2023-10-05,Mumbai,05:00:00,40,33,622,93,108
2023-10-05,Jaipur,06:00:00,41,74,1130,71,256
2023-10-05,Pune,07:00:00,44,95,864,31,170
2023-10-05,Ahmedabad,08:00:00,30,65,661,1,233
2023-10-05,Goa,09:00:00,23,52,243,9,399
2023-10-05,Jaipur,10:00:00,33,48,630,42,419
2023-10-05,Bangalore,11:00:00,33,69,367,42,348
2023-10-05,Bangalore,12:00:00,25,45,486,66,422
2023-10-05,Kolkata,13:00:00,36,87,908,22,143
2023-10-05,Kolkata,14:00:00,21,47,536,97,215
2023-10-05,Hyderabad,15:00:00,27,65,785,81,497
2023-10-05,Ahmedabad,16:00:00,23,53,370,96,492
2023-10-05,Goa,17:00:00,29,30,1091,96,327
2023-10-05,Ahmedabad,18:00:00,26,30,382,59,156
2023-10-05,Delhi,19:00:00,23,93,215,80,343
2023-10-05,Kolkata,20:00:00,35,91,695,5,156
2023-10-05,Hyderabad,21:00:00,33,65,779,12,242
2023-10-05,Chennai,22:00:00,35,47,1086,20,291
2023-10-05,Mumbai,23:00:00,44,45,1036,94,106
2023-10-06,Mumbai,00:00:00,28,46,753,57,374
2023-10-06,Chennai,01:00:00,23,53,309,84,233
2023-10-06,Pune,02:00:00,43,97,752,96,138
2023-10-06,Ahmedabad,03:00:00,25,31,505,27,292
2023-10-06,Chennai,04:00:00,20,39,1179,69,426
2023-10-06,Hyderabad,05:00:00,26,82,205,7,124
2023-10-06,Goa,06:00:00,20,80,1042,76,201
2023-10-06,Chennai,07:00:00,38,98,892,97,250
2023-10-06,Hyderabad,08:00:00,27,43,472,57,316
2023-10-06,Kolkata,09:00:00,44,95,560,39,329
2023-10-06,Jaipur,10:00:00,22,82,384,85,366
2023-10-06,Bangalore,11:00:00,20,93,1034,0,261
2023-10-06,Bangalore,12:00:00,20,78,855,76,386
2023-10-06,Delhi,13:00:00,26,91,1147,64,265
2023-10-06,Ahmedabad,14:00:00,40,66,299,9,473
2023-10-06,Goa,15:00:00,32,78,289,59,469
2023-10-06,Jaipur,16:00:00,20,97,1183,68,346
2023-10-06,Jaipur,17:00:00,35,62,445,19,273
2023-10-06,Kolkata,18:00:00,41,51,438,61,495
2023-10-06,Chennai,19:00:00,41,99,1129,12,108
2023-10-06,Ahmedabad,20:00:00,33,62,923,57,496
2023-10-06,Mumbai,21:00:00,23,57,280,36,375
2023-10-06,Jaipur,22:00:00,42,33,314,9,158
2023-10-06,Hyderabad,23:00:00,42,95,475,2,184
2023-10-07,Mumbai,00:00:00,31,78,279,33,249
2023-10-07,Delhi,01:00:00,44,40,767,33,420
2023-10-07,Chennai,02:00:00,31,64,378,29,159
2023-10-07,Chennai,03:00:00,36,68,508,36,224
2023-10-07,Goa,04:00:00,40,39,760,67,140
2023-10-07,Jaipur,05:00:00,34,98,708,33,436
2023-10-07,Kolkata,06:00:00,29,52,459,31,272
2023-10-07,Pune,07:00:00,22,63,985,84,359
2023-10-07,Pune,08:00:00,42,61,491,57,425
2023-10-07,Bangalore,09:00:00,39,45,1084,23,272
2023-10-07,Hyderabad,10:00:00,39,97,490,8,285
2023-10-07,Mumbai,11:00:00,31,83,741,40,340
2023-10-07,Delhi,12:00:00,20,57,1085,23,438
2023-10-07,Bangalore,13:00:00,20,89,963,24,193
2023-10-07,Chennai,14:00:00,29,89,262,35,162
2023-10-07,Mumbai,15:00:00,37,73,793,7,320
2023-10-07,Ahmedabad,16:00:00,34,31,604,92,107
2023-10-07,Jaipur,17:00:00,21,52,1147,88,312
2023-10-07,Delhi,18:00:00,36,75,679,58,308
2023-10-07,Ahmedabad,19:00:00,27,83,524,34,308
2023-10-07,Kolkata,20:00:00,41,38,580,37,475
2023-10-07,Jaipur,21:00:00,41,99,880,91,184
2023-10-07,Mumbai,22:00:00,28,73,509,82,306
2023-10-07,Jaipur,23:00:00,40,41,542,31,446
2023-10-08,Bangalore,00:00:00,39,61,869,50,252
2023-10-08,Goa,01:00:00,30,63,674,27,260
2023-10-08,Bangalore,02:00:00,25,62,255,55,215
2023-10-08,Kolkata,03:00:00,43,93,1046,98,461
2023-10-08,Hyderabad,04:00:00,33,77,624,7,350
2023-10-08,Ahmedabad,05:00:00,20,45,341,40,499
2023-10-08,Bangalore,06:00:00,26,79,860,22,282
2023-10-08,Goa,07:00:00,43,52,575,53,263
2023-10-08,Hyderabad,08:00:00,28,55,425,22,427
2023-10-08,Bangalore,09:00:00,30,83,673,31,179
2023-10-08,Chennai,10:00:00,43,73,224,9,106
2023-10-08,Goa,11:00:00,42,66,889,80,424
2023-10-08,Ahmedabad,12:00:00,35,38,564,34,186
2023-10-08,Delhi,13:00:00,38,42,294,98,107
2023-10-08,Pune,14:00:00,21,89,707,62,486
2023-10-08,Hyderabad,15:00:00,34,31,764,66,469
2023-10-08,Chennai,16:00:00,22,89,1015,35,135
2023-10-08,Delhi,17:00:00,23,86,781,92,350
2023-10-08,Mumbai,18:00:00,39,72,375,48,199
